"TAG_ID","OBS_DATE","PRIMARY_SAMPLING_UNIT","DRAW","FIELD_REPLICATE","EPISODE","EASTING_DECIMAL_DEGREES","NORTHING_DECIMAL_DEGREES","WETLAND_BASIN","LSU","LSU_NAME","WATER_DEPTH_CM","SURFACE_WATER_PH","SURFACE_WATER_COND_US_PER_CM","SOIL_DEPTH_CM","SOIL_TYPE","PERI_TYPE","PERI_PLUS_SUBMERSED_PLANT_VOL_ML_PER_M2","PERI_VOL_ML_PER_M2","PERI_SAMPLE_VOL_ML","PERI_AERIAL_PCT_COVER","QUANTITATIVE","BENTHIC_PERI_PCT_OF_SAMPLE","BENTHIC_PERI_PCT_COVER","EPIPHYTIC_PERI_PCT_OF_SAMPLE","EPIPHYTIC_PERI_PCT_COVER","EPIPHYTIC_SP1","EPIPHYTIC_SP2","EPIPHYTIC_SP3","FLOATING_PERI_PCT_OF_SAMPLE","FLOATING_PERI_PCT_COVER","FLOATING_SP1","FLOATING_SP2","GREEN_ALGAE_PCT_OF_SAMPLE","GREEN_ALGAE_SUBSTRATE_SP1","FLOC_PCT_OF_SAMPLE","PERI_TP_UG_PER_G_DRY_MASS","PERI_DRY_G_PER_M2","PERI_AFDM_G_PER_M2","PERI_PROP_ORGANIC","CHLA_UG_PER_M2","DEPTH","DEPTH_AVE_30DAY","DEPTH_AVE_60DAY","DEPTH_AVE_90DAY","DEPTH_AVE_180DAY","DEPTH_AVE_365DAY","DSLDD","DRY_LEN","LASTDAYDRY","YEARLENGTH","HYDROPERIOD5CM","DEPTHLAG30","DEPTHLAG60","DEPTHLAG90","HYDROPERIOD_ANNUAL","HYDROPERIOD_MEAN"
20131008_CERP_021_953_1_21,2013-10-08,021,953,1,21,-80.72741534,26.0419678,W3A,16,"Central WCA 3A Ridge and Slough",75,7.09,278,74,3,1,7200,600,120,55,Y,0,0,10,90,ELECEL,BACCAR,HYMLAT,90,40,UTRPUR,NONE,0,NONE,0,76.41,28.64,11.42,0.4,4804.62,68.56,70.63,71.7,72.28,53.33,48.9,536,0,3,281,281,66.56,80.56,51.56,365,353.89
20131008_CERP_021_953_2_21,2013-10-08,021,953,2,21,-80.72741534,26.0419678,W3A,16,"Central WCA 3A Ridge and Slough",78,-9999,-9999,67,3,1,6400,2400,0,65,0,0,0,0,98,ELECEL,BACCAR,HYMLAT,0,15,UTRPUR,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,68.56,70.63,71.7,72.28,53.33,48.9,536,0,3,281,281,66.56,80.56,51.56,365,353.89
20131008_CERP_021_953_3_21,2013-10-08,021,953,3,21,-80.72741534,26.0419678,W3A,16,"Central WCA 3A Ridge and Slough",80,-9999,-9999,58,3,1,12000,2400,0,60,0,0,0,0,98,ELECEL,BACCAR,HYMLAT,0,55,UTRPUR,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,68.56,70.63,71.7,72.28,53.33,48.9,536,0,3,281,281,66.56,80.56,51.56,365,353.89
20131101_CERP_022_955_1_21,2013-11-01,022,955,1,21,-80.3325666,26.43181862,WC1,8,"Southern WCA 1 Pooled",55,7.27,106.7,-9999,3,1,5100,2550,120,75,Y,0,0,0,0,NONE,NONE,NONE,100,75,UTRPUR,UTRFOL,0,NONE,0,305.76,20.51,18.91,0.92,9351.88,55.19,57.99,53.09,47.91,40.88,44.45,843,0,10,305,305,57.19,37.19,44.19,365,347.35
20131101_CERP_022_955_2_21,2013-11-01,022,955,2,21,-80.3325666,26.43181862,WC1,8,"Southern WCA 1 Pooled",52,-9999,-9999,-9999,3,2,2400,960,0,65,0,0,0,0,0,NONE,NONE,NONE,0,65,UTRPUR,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,55.19,57.99,53.09,47.91,40.88,44.45,843,0,10,305,305,57.19,37.19,44.19,365,347.35
20131101_CERP_022_955_3_21,2013-11-01,022,955,3,21,-80.3325666,26.43181862,WC1,8,"Southern WCA 1 Pooled",48,-9999,-9999,-9999,3,2,2000,900,0,45,0,0,0,0,0,NONE,NONE,NONE,0,45,UTRPUR,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,55.19,57.99,53.09,47.91,40.88,44.45,843,0,10,305,305,57.19,37.19,44.19,365,347.35
20131023_CERP_023_951_1_21,2013-10-23,023,951,1,21,-80.77728219,25.46015188,SRS,34,"Eastern Shark River Slough Marl Transition",60,7.13,329,12,2,1,4800,4000,120,80,Y,10,80,70,80,CLAJAM,ELECEL,DDPLNT,20,20,UTRPUR,NONE,0,NONE,0,92.88,233.26,80.4,0.34,38379.62,51.62,56.92,53.37,51.27,45.37,37.93,201,0,15,296,281,56.62,43.62,50.62,350,309
20131023_CERP_023_951_2_21,2013-10-23,023,951,2,21,-80.77728219,25.46015188,SRS,34,"Eastern Shark River Slough Marl Transition",49,-9999,-9999,11,2,1,3600,3000,0,80,0,0,80,0,80,CLAJAM,ELECEL,DDPLNT,0,20,UTRPUR,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,51.62,56.92,53.37,51.27,45.37,37.93,201,0,15,296,281,56.62,43.62,50.62,350,309
20131023_CERP_023_951_3_21,2013-10-23,023,951,3,21,-80.77728219,25.46015188,SRS,34,"Eastern Shark River Slough Marl Transition",56,-9999,-9999,16,2,1,6000,5000,0,80,0,0,80,0,80,CLAJAM,ELECEL,DDPLNT,0,20,UTRPUR,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,51.62,56.92,53.37,51.27,45.37,37.93,201,0,15,296,281,56.62,43.62,50.62,350,309
20130927_CERP_026_952_1_21,2013-09-27,026,952,1,21,-80.37018954,26.65148967,WC1,6,"Northern WCA 1 Drained",26,6.3,218,-9999,3,0,0,0,0,0,N,0,0,0,0,NONE,NONE,NONE,0,0,NONE,NONE,0,NONE,100,391.97,0,0,0.85,0,26.51,18.48,13.76,15.14,11.93,17.04,34,0,7,270,201,8.51,16.51,0.51,296,215.9
20130927_CERP_026_952_2_21,2013-09-27,026,952,2,21,-80.37018954,26.65148967,WC1,6,"Northern WCA 1 Drained",24,-9999,-9999,-9999,3,0,0,0,0,0,0,0,0,0,0,NONE,NONE,NONE,0,0,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,26.51,18.48,13.76,15.14,11.93,17.04,34,0,7,270,201,8.51,16.51,0.51,296,215.9
20130927_CERP_026_952_3_21,2013-09-27,026,952,3,21,-80.37018954,26.65148967,WC1,6,"Northern WCA 1 Drained",28,-9999,-9999,-9999,3,0,0,0,0,0,0,0,0,0,0,NONE,NONE,NONE,0,0,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,26.51,18.48,13.76,15.14,11.93,17.04,34,0,7,270,201,8.51,16.51,0.51,296,215.9
20131108_CERP_028_951_1_21,2013-11-08,028,951,1,21,-80.66315218,25.90195163,W3A,16,"Central WCA 3A Ridge and Slough",87,6.91,462,-9999,2.5,1,9500,3800,120,70,Y,0,0,0,0,NONE,NONE,NONE,100,70,UTRPUR,NONE,0,NONE,0,160.48,62.95,37.52,0.6,23799.77,85.1,91.76,96.55,98.87,87.67,78.1,8206,0,21,312,312,98.1,99.1,110.1,365,360.62
20131108_CERP_028_951_2_21,2013-11-08,028,951,2,21,-80.66315218,25.90195163,W3A,16,"Central WCA 3A Ridge and Slough",88,-9999,-9999,-9999,2.5,1,2450,1102,0,45,0,0,0,0,0,NONE,NONE,NONE,0,45,UTRPUR,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,85.1,91.76,96.55,98.87,87.67,78.1,8206,0,21,312,312,98.1,99.1,110.1,365,360.62
20131108_CERP_028_951_3_21,2013-11-08,028,951,3,21,-80.66315218,25.90195163,W3A,16,"Central WCA 3A Ridge and Slough",92,-9999,-9999,-9999,2.5,1,4930,2465,0,65,0,0,0,0,0,NONE,NONE,NONE,0,65,UTRPUR,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,85.1,91.76,96.55,98.87,87.67,78.1,8206,0,21,312,312,98.1,99.1,110.1,365,360.62
20131030_CERP_031_952_1_21,2013-10-30,031,952,1,21,-80.90592743,25.56459246,SRS,33,"Western Shark River Slough Marl Transition",28,7.39,364,15,2,1,4200,3780,120,85,Y,0,0,100,100,CLAJAM,BACCAR,DDPLNT,0,0,NONE,NONE,0,NONE,0,68.06,141.89,55.79,0.39,36553.06,27.5,31.73,33.5,31.12,23.63,17.89,155,0,99,303,200,33.5,27.5,24.5,262,227.55
20131030_CERP_031_952_2_21,2013-10-30,031,952,2,21,-80.90592743,25.56459246,SRS,33,"Western Shark River Slough Marl Transition",26,-9999,-9999,14,2,1,3800,3610,0,95,0,0,0,0,100,CLAJAM,BACCAR,DDPLNT,0,0,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,27.5,31.73,33.5,31.12,23.63,17.89,155,0,99,303,200,33.5,27.5,24.5,262,227.55
20131030_CERP_031_952_3_21,2013-10-30,031,952,3,21,-80.90592743,25.56459246,SRS,33,"Western Shark River Slough Marl Transition",30,-9999,-9999,10,2,1,2100,1575,0,55,0,0,0,0,100,CLAJAM,BACCAR,DDPLNT,0,0,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,27.5,31.73,33.5,31.12,23.63,17.89,155,0,99,303,200,33.5,27.5,24.5,262,227.55
20131014_CERP_032_953_1_21,2013-10-14,032,953,1,21,-80.53977059,25.79407585,W3B,1920,"Northern WCA 3B Drained; Southern WCA 3B Pooled",60,7,365,-9999,3,1,3760,1692,120,65,Y,0,0,0,0,NONE,NONE,NONE,100,65,UTRPUR,NONE,0,NONE,0,230.42,24.7,19.99,0.81,10516.52,59.22,63.29,59.56,57.72,39.8,38.89,166,0,8,287,278,58.22,53.22,43.22,356,322.1
20131014_CERP_032_953_2_21,2013-10-14,032,953,2,21,-80.53977059,25.79407585,W3B,1920,"Northern WCA 3B Drained; Southern WCA 3B Pooled",62,-9999,-9999,-9999,3,1,4000,1800,0,45,0,0,0,0,0,NONE,NONE,NONE,0,45,UTRPUR,UTRFOL,0,NONE,0,-9999,-9999,-9999,-9999,-9999,59.22,63.29,59.56,57.72,39.8,38.89,166,0,8,287,278,58.22,53.22,43.22,356,322.1
20131014_CERP_032_953_3_21,2013-10-14,032,953,3,21,-80.53977059,25.79407585,W3B,1920,"Northern WCA 3B Drained; Southern WCA 3B Pooled",65,-9999,-9999,-9999,3,1,4500,2025,0,75,0,0,0,0,0,NONE,NONE,NONE,0,75,UTRPUR,UTRFOL,0,NONE,0,-9999,-9999,-9999,-9999,-9999,59.22,63.29,59.56,57.72,39.8,38.89,166,0,8,287,278,58.22,53.22,43.22,356,322.1
20131011_CERP_034_952_1_21,2013-10-11,034,952,1,21,-80.37055223,26.21375701,W2B,12,"WCA 2B",30,7.21,660,-9999,3,2,1400,1400,120,20,Y,0,0,100,40,ELECEL,SAGLAN,DDPLNT,0,0,NONE,NONE,0,NONE,0,279.74,25.54,21.68,0.85,35364.33,38.67,50.3,42.07,43.09,41.1,39.64,539,0,3,284,284,55.67,38.67,52.67,365,338.66
20131011_CERP_034_952_2_21,2013-10-11,034,952,2,21,-80.37055223,26.21375701,W2B,12,"WCA 2B",34,-9999,-9999,-9999,3,2,410,328,0,5,0,0,0,0,10,ELECEL,SAGLAN,DDPLNT,0,1,UTRPUR,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,38.67,50.3,42.07,43.09,41.1,39.64,539,0,3,284,284,55.67,38.67,52.67,365,338.66
20131011_CERP_034_952_3_21,2013-10-11,034,952,3,21,-80.37055223,26.21375701,W2B,12,"WCA 2B",28,-9999,-9999,-9999,3,2,630,598,0,35,0,0,0,0,40,ELECEL,SAGLAN,DDPLNT,0,1,UTRPUR,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,38.67,50.3,42.07,43.09,41.1,39.64,539,0,3,284,284,55.67,38.67,52.67,365,338.66
20131108_CERP_036_955_1_21,2013-11-08,036,955,1,21,-80.72809059,25.65990146,SRS,33,"Western Shark River Slough Marl Transition",72,6.79,258,74,2,1,3500,1155,120,65,Y,0,0,0,0,NONE,NONE,NONE,100,65,UTRPUR,UTRFOL,0,NONE,0,182.97,8.82,6.67,0.76,4849.53,67.56,70.26,72.56,71.97,62.28,52.66,567,0,12,312,312,74.56,70.56,73.56,365,347.71
20131108_CERP_036_955_2_21,2013-11-08,036,955,2,21,-80.72809059,25.65990146,SRS,33,"Western Shark River Slough Marl Transition",69,-9999,-9999,77,2,1,4800,1680,0,80,0,0,0,0,0,NONE,NONE,NONE,0,80,UTRPUR,UTRFOL,0,NONE,0,-9999,-9999,-9999,-9999,-9999,67.56,70.26,72.56,71.97,62.28,52.66,567,0,12,312,312,74.56,70.56,73.56,365,347.71
20131108_CERP_036_955_3_21,2013-11-08,036,955,3,21,-80.72809059,25.65990146,SRS,33,"Western Shark River Slough Marl Transition",68,-9999,-9999,70,2,1,5000,1750,0,85,0,0,0,0,0,NONE,NONE,NONE,0,85,UTRPUR,UTRFOL,0,NONE,0,-9999,-9999,-9999,-9999,-9999,67.56,70.26,72.56,71.97,62.28,52.66,567,0,12,312,312,74.56,70.56,73.56,365,347.71
20131010_CERP_037_952_1_21,2013-10-10,037,952,1,21,-80.63918376,26.10054844,W3A,16,"Central WCA 3A Ridge and Slough",68,6.88,363,75,3,1,3500,500,120,50,Y,0,0,25,50,ELECEL,CRIAME,NONE,75,50,UTRPUR,UTRFOL,0,NONE,0,115.47,21.22,11.04,0.52,7932.44,64.15,68.48,70.78,73.76,54.17,47.8,538,0,12,283,283,67.15,83.15,56.15,365,340.53
20131010_CERP_037_952_2_21,2013-10-10,037,952,2,21,-80.63918376,26.10054844,W3A,16,"Central WCA 3A Ridge and Slough",73,-9999,-9999,70,3,1,3000,400,0,45,0,0,0,0,40,ELECEL,CRIAME,NONE,0,45,UTRPUR,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,64.15,68.48,70.78,73.76,54.17,47.8,538,0,12,283,283,67.15,83.15,56.15,365,340.53
20131010_CERP_037_952_3_21,2013-10-10,037,952,3,21,-80.63918376,26.10054844,W3A,16,"Central WCA 3A Ridge and Slough",72,-9999,-9999,66,3,1,4600,600,0,60,0,0,0,0,45,ELECEL,PANHEM,NONE,0,55,UTRPUR,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,64.15,68.48,70.78,73.76,54.17,47.8,538,0,12,283,283,67.15,83.15,56.15,365,340.53
20131018_CERP_038_953_1_21,2013-10-18,038,953,1,21,-80.38797583,26.51712832,WC1,7,"Central WCA 1 Ridge and Slough",45,6.29,81.3,-9999,3,2,700,280,120,20,Y,0,0,0,0,NONE,NONE,NONE,100,20,UTRPUR,NONE,0,NONE,0,262.83,1.27,1.12,0.88,964.14,41.27,40.4,37.72,39.09,37.3,37.15,802,0,14,291,291,36.27,36.27,44.27,365,346.73
20131018_CERP_038_953_2_21,2013-10-18,038,953,2,21,-80.38797583,26.51712832,WC1,7,"Central WCA 1 Ridge and Slough",42,-9999,-9999,-9999,3,2,675,304,0,20,0,0,0,0,0,NONE,NONE,NONE,0,20,UTRPUR,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,41.27,40.4,37.72,39.09,37.3,37.15,802,0,14,291,291,36.27,36.27,44.27,365,346.73
20131018_CERP_038_953_3_21,2013-10-18,038,953,3,21,-80.38797583,26.51712832,WC1,7,"Central WCA 1 Ridge and Slough",42,-9999,-9999,-9999,3,2,800,200,0,10,0,0,0,0,0,NONE,NONE,NONE,0,10,UTRPUR,UTRFOL,0,NONE,0,-9999,-9999,-9999,-9999,-9999,41.27,40.4,37.72,39.09,37.3,37.15,802,0,14,291,291,36.27,36.27,44.27,365,346.73
20130924_CERP_039_951_1_21,2013-09-24,039,951,1,21,-80.67878672,25.27925907,TSL,31,"Western Perrine Marl Prairie; Taylor Slough",59,7.13,213,53,3,1,12800,7800,120,95,Y,35,50,20,90,ELECEL,RHYTRA,NONE,45,50,UTRPUR,NONE,0,NONE,0,36.51,449.08,148.52,0.33,68396.74,35.67,33.13,33.12,35.06,27.33,24.74,173,0,2,267,252,25.67,40.67,28.67,350,300.99
20130924_CERP_039_951_2_21,2013-09-24,039,951,2,21,-80.67878672,25.27925907,TSL,31,"Western Perrine Marl Prairie; Taylor Slough",56,-9999,-9999,54,3,1,3400,2000,0,100,0,0,40,0,90,PANHEM,ELECEL,NONE,0,60,UTRPUR,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,35.67,33.13,33.12,35.06,27.33,24.74,173,0,2,267,252,25.67,40.67,28.67,350,300.99
20130924_CERP_039_951_3_21,2013-09-24,039,951,3,21,-80.67878672,25.27925907,TSL,31,"Western Perrine Marl Prairie; Taylor Slough",55,-9999,-9999,46,3,1,8800,7200,0,95,0,0,10,0,60,PASMON,ELECEL,RHYTRA,0,80,UTRPUR,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,35.67,33.13,33.12,35.06,27.33,24.74,173,0,2,267,252,25.67,40.67,28.67,350,300.99
20131002_CERP_040_951_1_21,2013-10-02,040,951,1,21,-80.83016187,25.98623055,BCY,17,"Southwest WCA 3A Dwarf Cypress/Hammock",70,7.25,266,12,2,1,9900,7920,120,75,Y,0,0,60,100,ELECEL,DDPLNT,NONE,40,40,UTRPUR,DDPLNT,0,NONE,0,88.52,126.03,56.16,0.45,63635.48,66.54,63.04,64.02,62.56,44.68,42.2,181,0,3,275,272,62.54,67.54,41.54,362,320.93
20131002_CERP_040_951_2_21,2013-10-02,040,951,2,21,-80.83016187,25.98623055,BCY,17,"Southwest WCA 3A Dwarf Cypress/Hammock",72,-9999,-9999,18,2,1,8000,4000,0,70,0,0,0,0,100,ELECEL,DDPLNT,NONE,0,50,UTRFOL,DDPLNT,0,NONE,0,-9999,-9999,-9999,-9999,-9999,66.54,63.04,64.02,62.56,44.68,42.2,181,0,3,275,272,62.54,67.54,41.54,362,320.93
20131002_CERP_040_951_3_21,2013-10-02,040,951,3,21,-80.83016187,25.98623055,BCY,17,"Southwest WCA 3A Dwarf Cypress/Hammock",73,-9999,-9999,25,2,1,5500,3300,0,50,0,0,0,0,100,ELECEL,DDPLNT,NONE,0,30,UTRFOL,DDPLNT,0,NONE,0,-9999,-9999,-9999,-9999,-9999,66.54,63.04,64.02,62.56,44.68,42.2,181,0,3,275,272,62.54,67.54,41.54,362,320.93
20131028_CERP_043_964_1_21,2013-10-28,043,964,1,21,-81.00986751,25.58024494,SRS,333,"Lostman's Slough",40,7.26,334,49,2,1,8200,5330,120,75,Y,0,0,60,100,ELECEL,CLAJAM,CHASPP,40,30,UTRPUR,NONE,0,NONE,0,94.44,134.84,62.18,0.46,65387.47,38.04,43.84,46.54,44.16,38.12,29.44,181,0,6,301,260,49.04,42.04,43.04,324,312.23
20131028_CERP_043_964_2_21,2013-10-28,043,964,2,21,-81.00986751,25.58024494,SRS,333,"Lostman's Slough",40,-9999,-9999,43,2,1,8500,5525,0,80,0,0,0,0,100,ELECEL,CLAJAM,CHASPP,0,50,UTRPUR,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,38.04,43.84,46.54,44.16,38.12,29.44,181,0,6,301,260,49.04,42.04,43.04,324,312.23
20131028_CERP_043_964_3_21,2013-10-28,043,964,3,21,-81.00986751,25.58024494,SRS,333,"Lostman's Slough",40,-9999,-9999,45,2,1,7950,5962,0,80,0,0,0,0,100,ELECEL,CLAJAM,CHASPP,0,10,UTRPUR,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,38.04,43.84,46.54,44.16,38.12,29.44,181,0,6,301,260,49.04,42.04,43.04,324,312.23
20130924_CERP_044_951_1_21,2013-09-24,044,951,1,21,-80.61359147,25.48220765,TSL,3536,"Northern Rocky Glades; Southern Rocky Glades",32,7.39,306,17,1.5,1,1400,1400,120,100,Y,40,70,60,100,SCHRHI,RHYTRA,CLAJAM,0,0,NONE,NONE,0,NONE,0,23.46,118.62,41.39,0.35,19147.62,27.28,25.91,24.06,24.04,14.39,13.21,119,0,138,267,129,22.28,24.28,15.28,224,147
20130924_CERP_044_951_2_21,2013-09-24,044,951,2,21,-80.61359147,25.48220765,TSL,3536,"Northern Rocky Glades; Southern Rocky Glades",31,-9999,-9999,15,1.5,1,1800,1800,0,95,0,0,65,0,100,PANSPP,CLAJAM,CRIAME,0,0,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,27.28,25.91,24.06,24.04,14.39,13.21,119,0,138,267,129,22.28,24.28,15.28,224,147
20130924_CERP_044_951_3_21,2013-09-24,044,951,3,21,-80.61359147,25.48220765,TSL,3536,"Northern Rocky Glades; Southern Rocky Glades",26,-9999,-9999,10,1.5,1,1600,1600,0,95,0,0,50,0,100,RHYTRA,SCHRHI,CLAJAM,0,0,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,27.28,25.91,24.06,24.04,14.39,13.21,119,0,138,267,129,22.28,24.28,15.28,224,147
20131030_CERP_047_953_1_21,2013-10-30,047,953,1,21,-80.82294877,25.59639277,SRS,33,"Western Shark River Slough Marl Transition",35,7.41,377,4,1.5,1,6510,4882,120,95,Y,30,35,50,100,CLAJAM,ELECEL,UTRCOR,20,15,UTRPUR,DDPLNT,0,NONE,0,40.44,124.27,43.6,0.35,31600.98,36.21,39.31,40.26,38.82,31.12,25.07,181,0,53,303,250,40.21,36.21,33.21,312,265.13
20131030_CERP_047_953_2_21,2013-10-30,047,953,2,21,-80.82294877,25.59639277,SRS,33,"Western Shark River Slough Marl Transition",28,-9999,-9999,8,1.5,1,6700,5025,0,98,0,0,50,0,100,CLAJAM,ELECEL,UTRCOR,0,5,UTRPUR,DDPLNT,0,NONE,0,-9999,-9999,-9999,-9999,-9999,36.21,39.31,40.26,38.82,31.12,25.07,181,0,53,303,250,40.21,36.21,33.21,312,265.13
20131030_CERP_047_953_3_21,2013-10-30,047,953,3,21,-80.82294877,25.59639277,SRS,33,"Western Shark River Slough Marl Transition",34,-9999,-9999,8,1.5,1,7000,5250,0,98,0,0,45,0,100,CLAJAM,ELECEL,BACCAR,0,5,UTRPUR,DDPLNT,0,NONE,0,-9999,-9999,-9999,-9999,-9999,36.21,39.31,40.26,38.82,31.12,25.07,181,0,53,303,250,40.21,36.21,33.21,312,265.13
20131007_CERP_048_951_1_21,2013-10-07,048,951,1,21,-80.58027909,25.90119367,W3B,1920,"Northern WCA 3B Drained; Southern WCA 3B Pooled",70,7.09,548,-9999,2.5,1,7700,3465,120,75,Y,0,0,0,0,NONE,NONE,NONE,100,75,UTRPUR,NONE,0,NONE,0,43.17,109.19,34.66,0.32,28422.65,73.04,73.11,71.12,69.08,57.99,57.31,833,0,38,280,280,70.04,70.04,53.04,365,358.29
20131007_CERP_048_951_2_21,2013-10-07,048,951,2,21,-80.58027909,25.90119367,W3B,1920,"Northern WCA 3B Drained; Southern WCA 3B Pooled",70,-9999,-9999,-9999,2.5,1,7500,3675,0,80,0,0,0,0,0,NONE,NONE,NONE,0,80,UTRPUR,UTRFOL,0,NONE,0,-9999,-9999,-9999,-9999,-9999,73.04,73.11,71.12,69.08,57.99,57.31,833,0,38,280,280,70.04,70.04,53.04,365,358.29
20131007_CERP_048_951_3_21,2013-10-07,048,951,3,21,-80.58027909,25.90119367,W3B,1920,"Northern WCA 3B Drained; Southern WCA 3B Pooled",70,-9999,-9999,-9999,2.5,1,6100,3050,0,60,0,0,0,0,0,NONE,NONE,NONE,0,60,UTRPUR,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,73.04,73.11,71.12,69.08,57.99,57.31,833,0,38,280,280,70.04,70.04,53.04,365,358.29
20131108_CERP_052_952_1_21,2013-11-08,052,952,1,21,-80.65161354,25.68259434,SRS,28,"Northeast Shark River Slough",59,7.1,476,-9999,2,1,5910,5614,120,70,Y,0,0,90,100,CLAJAM,DDPLNT,NONE,10,3,UTRPUR,NONE,0,NONE,0,53.62,195.32,76.98,0.39,61124.54,57.4,59.86,61.4,60.01,53.41,46.16,850,0,1,312,312,62.4,57.4,59.4,365,348.37
20131108_CERP_052_952_2_21,2013-11-08,052,952,2,21,-80.65161354,25.68259434,SRS,28,"Northeast Shark River Slough",59,-9999,-9999,-9999,2,1,6000,5700,0,80,0,0,0,0,100,CLAJAM,DDPLNT,NONE,0,5,UTRPUR,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,57.4,59.86,61.4,60.01,53.41,46.16,850,0,1,312,312,62.4,57.4,59.4,365,348.37
20131108_CERP_052_952_3_21,2013-11-08,052,952,3,21,-80.65161354,25.68259434,SRS,28,"Northeast Shark River Slough",57,-9999,-9999,-9999,2,1,5100,4590,0,75,0,0,0,0,100,CLAJAM,DDPLNT,NONE,0,5,UTRPUR,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,57.4,59.86,61.4,60.01,53.41,46.16,850,0,1,312,312,62.4,57.4,59.4,365,348.37
20131001_CERP_053_951_1_21,2013-10-01,053,951,1,21,-80.73327807,26.23339783,W3A,13,"Northern WCA 3A Drained",40,7.18,360,41,3,1,10400,9600,120,100,Y,0,0,40,90,ELECEL,RHYTRA,PANHEM,60,40,UTRFOL,NONE,0,NONE,0,82.63,491.4,162.21,0.33,140670.35,35.87,35.57,37.55,38.86,29.51,21.78,197,0,1,274,235,33.87,44.87,27.87,326,241.34
20131001_CERP_053_951_2_21,2013-10-01,053,951,2,21,-80.73327807,26.23339783,W3A,13,"Northern WCA 3A Drained",39,-9999,-9999,51,3,1,3600,1800,0,90,0,0,0,0,100,ELECEL,RHYTRA,PANHEM,0,25,UTRFOL,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,35.87,35.57,37.55,38.86,29.51,21.78,197,0,1,274,235,33.87,44.87,27.87,326,241.34
20131001_CERP_053_951_3_21,2013-10-01,053,951,3,21,-80.73327807,26.23339783,W3A,13,"Northern WCA 3A Drained",39,-9999,-9999,42,3,1,3000,1600,0,90,0,0,0,0,100,ELECEL,RHYTRA,PANHEM,0,15,UTRFOL,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,35.87,35.57,37.55,38.86,29.51,21.78,197,0,1,274,235,33.87,44.87,27.87,326,241.34
20131025_CERP_054_953_1_21,2013-10-25,054,953,1,21,-80.29470697,26.42540691,WC1,8,"Southern WCA 1 Pooled",68,5.54,104.8,-9999,3,2,4050,2025,120,60,Y,0,0,0,0,NONE,NONE,NONE,100,60,UTRPUR,UTRGIB,0,NONE,0,205,26.64,23.57,0.88,15406.77,60,59.8,53.13,49.41,42.12,46.98,838,0,86,298,298,56,41,39,365,346.34
20131025_CERP_054_953_2_21,2013-10-25,054,953,2,21,-80.29470697,26.42540691,WC1,8,"Southern WCA 1 Pooled",60,-9999,-9999,-9999,3,2,2100,1050,0,55,0,0,0,0,0,NONE,NONE,NONE,0,55,UTRPUR,UTRGIB,0,NONE,0,-9999,-9999,-9999,-9999,-9999,60,59.8,53.13,49.41,42.12,46.98,838,0,86,298,298,56,41,39,365,346.34
20131025_CERP_054_953_3_21,2013-10-25,054,953,3,21,-80.29470697,26.42540691,WC1,8,"Southern WCA 1 Pooled",66,-9999,-9999,-9999,3,2,1400,700,0,35,0,0,0,0,0,NONE,NONE,NONE,0,35,UTRPUR,UTRGIB,0,NONE,0,-9999,-9999,-9999,-9999,-9999,60,59.8,53.13,49.41,42.12,46.98,838,0,86,298,298,56,41,39,365,346.34
